"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",1.531675766,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",1.856306718,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",1.500973661,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",1.946847016,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",1.496226631,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",1.41213311,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",2.019641797,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",1.868123928,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",1.092474706,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",1.319725769,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",1.738926242,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",1.751994348,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",1.501629553,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",1.658652411,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",1.329420111,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",1.859818298,
"MEX","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",1.632123243,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",1,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",1.391752601,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",1.714285731,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",1.386363626,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",1.347826123,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",0.95652175,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",0.9375,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",0.580645144,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",1.161290288,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",1.071428537,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",1.049180269,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",1.027777791,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",1.275510192,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",1.17224884,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",1.077551007,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",1.452606678,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",1.188502669,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",1.08571434,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",1.522471905,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",1.674157262,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",1.620057821,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",2.036036015,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",1.706798911,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",1.991772652,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",2.237572193,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",1.840355754,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",2.300699234,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",1.919191957,
"UKR","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",2.080555487,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",1,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",2.580542326,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",2.825196743,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",2.587896347,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",3.005434752,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",2.875149965,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",2.9478724,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",2.629834175,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",2.618353367,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",2.525423765,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",2.600740671,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",2.275861979,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",2.860544205,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",2.203208447,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",2.055837631,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",1.98984766,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",2.818181753,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",2.727272749,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",1.615953326,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",2.649253845,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",2.917421579,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",1.364864826,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",2.597213507,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",2.416107416,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",2.629969358,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",2.820895433,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",3,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",2.809798241,
"PRY","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",2.970560901,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","1990",7.433032841,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","1991",6.81979652,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","1992",8.250576094,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","1993",6.322854402,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","1994",8.698690081,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","1995",7.120958173,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","1996",7.982360799,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","1997",7.949191443,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","1998",8.437223514,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","1999",8.396600122,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2000",8.591466781,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2001",8.66902894,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2002",8.159129028,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2003",8.066718003,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2004",10.069557984,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2005",9.287545489,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2006",9.36652501,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2007",9.487264996,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2008",9.663787534,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2009",10.336833624,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2010",9.598181162,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2011",9.236083336,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2012",7.724095599,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2013",9.92045021,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2014",10.738040786,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2015",10.579810623,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2016",10.966924588,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2017",11.084471036,
"USA","CROPYIELD","MAIZE","TONNE_HA","A","2018",10.961227911,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","1990",5.781927586,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","1991",5.894131184,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","1992",6.136804104,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","1993",6.078407764,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","1994",5.909826756,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","1995",6.16168499,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","1996",6.951547623,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","1997",7.132678032,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","1998",7.22576952,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","1999",7.51897192,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2000",7.856796265,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2001",7.837342262,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2002",7.677536011,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2003",7.829736233,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2004",7.903675556,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2005",8.120253563,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2006",8.364829063,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2007",8.045103073,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2008",7.907051086,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2009",7.818921566,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2010",7.266253948,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2011",7.743243218,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2012",7.775216103,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2013",7.725242615,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2014",7.757459164,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2015",7.354382515,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2016",7.387811661,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2017",6.454545498,
"EGY","CROPYIELD","MAIZE","TONNE_HA","A","2018",6.583636408,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",2.214655012,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",1.978858045,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",2.000454195,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",1.959486836,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",2.162570224,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",2.037353778,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",2.101466756,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",2.216341991,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",2.23249573,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",2.113561484,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",2.278638771,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",2.301271011,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",2.395659129,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",2.042663819,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",2.295774035,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",2.325675965,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",2.501449884,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",2.395596823,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",2.236419265,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",2.513431992,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",2.529969592,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",2.378249048,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",2.411900824,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",2.440231447,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",2.625423598,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",2.640623576,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",2.863377239,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",2.727139225,
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",2.765354541,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",1,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",1.344689116,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",1.089485932,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",1.659835201,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",1.968746155,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",1.661129568,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",1.769508792,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",1.732705882,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",1.903039437,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",1.531213073,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",1.655920911,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",1.700551879,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",1.893004588,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",1.65349087,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",1.814996351,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",1.704900939,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",1.720581897,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",1.479651169,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",1.703188342,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",1.630141458,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",1.771136684,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",1.83610091,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",1.819576133,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",1.759829186,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",1.84430956,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",1.976692564,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",1.722058824,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",2.054254007,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",1.944865853,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","1990",1.449223399,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","1991",1.549878359,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","1992",1.517241359,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","1993",1.545827627,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","1994",1.566801667,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","1995",1.554877996,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","1996",1.630691409,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","1997",1.706806302,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","1998",1.65934062,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","1999",1.774491668,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2000",2.104895115,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2001",2.07665515,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2002",2.054446459,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2003",2.574659824,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2004",2.945916414,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2005",2.898357868,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2006",2.967247963,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2007",3.095178604,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2008",3.215083838,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2009",2.878782272,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2010",3.09760356,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2011",3.166290045,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2012",2.3622365,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2013",2.445654154,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2014",2.433427811,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2015",2.752022743,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2016",3.013868094,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2017",2.835820913,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2018",2.947398113,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",1,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",1,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",1,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",1,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",1,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",1,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",1,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",1,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",1,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",1,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",1,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",1,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",1,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",1,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",1,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",1,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",1,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",1,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",1,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",1,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",1,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",1,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",1,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",1,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",1,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",1,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",1,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",1,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",1.029645716,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",1,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",1,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",1.333333373,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",1.333333373,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",1.333333373,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",1.333333373,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",1,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",1,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",2,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",2,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",2,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",2,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",2,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",1,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",1,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",1,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",1,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",1,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",1,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",1,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",1,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",1,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",1,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",1,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",1,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",1,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",1,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",1,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",1.031303564,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","1990",4.612613999,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","1991",3.410715918,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","1992",4.403830539,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","1993",4.184435837,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","1994",4.08815249,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","1995",4.245196967,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","1996",4.029930757,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","1997",4.112575248,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","1998",3.982274081,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","1999",3.940250323,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2000",4.061551113,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2001",4.027167793,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2002",4.221805812,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2003",4.140162678,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2004",4.2604018,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2005",4.841196626,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2006",4.730473611,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2007",4.918026029,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2008",5.054448437,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2009",5.022510766,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2010",4.78741628,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2011",4.65221513,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2012",4.894417975,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2013",5.059100912,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2014",5.177599596,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2015",5.095272206,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2016",4.852861753,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2017",4.893330389,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2018",4.933799025,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",1.956502619,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",1.695138813,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",1.563526205,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",1.808132022,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",1.721034633,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",1.750043783,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",1.826296875,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",1.792376902,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",1.866347233,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",1.763036263,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",1.983344438,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",1.984472556,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",2.221372858,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",1.892830839,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",1.869312315,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",1.938835616,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",2.155223973,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",2.089751034,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",1.999261916,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",2.171476428,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",2.333349372,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",2.085692421,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",2.267312521,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",2.170520872,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",2.320944461,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",2.203970455,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",2.553536593,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",2.448837575,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",2.476235596,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","1990",3.461538462,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","1991",4.044736842,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","1992",4.524735729,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","1993",4.355173792,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","1994",4.237218814,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","1995",4.521808089,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","1996",4.039170507,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","1997",4.556304985,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","1998",6.078806907,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","1999",5.369383698,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","2000",5.416720465,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","2001",5.456127886,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","2002",6.079338843,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","2003",6.476538958,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","2004",6.392047884,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","2005",7.360043119,
